,task,num_simulations,num_observation,algorithm,seed,0,1,2,3,4,5,6,7,8,9,"[0, 1]","[0, 2]","[0, 3]","[0, 4]","[0, 5]","[0, 6]","[0, 7]","[0, 8]","[0, 9]","[1, 2]","[1, 3]","[1, 4]","[1, 5]","[1, 6]","[1, 7]","[1, 8]","[1, 9]","[2, 3]","[2, 4]","[2, 5]","[2, 6]","[2, 7]","[2, 8]","[2, 9]","[3, 4]","[3, 5]","[3, 6]","[3, 7]","[3, 8]","[3, 9]","[4, 5]","[4, 6]","[4, 7]","[4, 8]","[4, 9]","[5, 6]","[5, 7]","[5, 8]","[5, 9]","[6, 7]","[6, 8]","[6, 9]","[7, 8]","[7, 9]","[8, 9]",1-dim mean,1-dim var,2-dim mean,2-dim var,path,folder
578,lotka_volterra,100000,2,SNPE,795960072,0.9433500170707703,0.8884000182151794,0.9758999943733215,0.9784500002861023,,,,,,,0.9476000070571899,0.9815999865531921,0.9838500022888184,,,,,,,0.9800500273704529,0.9811000227928162,,,,,,,0.9848499894142151,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9465250074863434,0.0013176724904466752,0.9765083392461141,0.0001697877997612649,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/2-100000-2937968_171,2021-02-05/lotka_volterra/SNPE/2-100000-2937968_171
579,lotka_volterra,10000,4,SNPE,377467346,0.9719499945640564,0.9294000267982483,0.9962499737739563,0.9794999957084656,,,,,,,0.9861500263214111,0.9994500279426575,0.9955499768257141,,,,,,,0.9989500045776367,0.9928500056266785,,,,,,,0.99795001745224,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9692749977111816,0.0006073422077754742,0.9951500097910563,2.1203309103946645e-05,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/4-10000-2937968_163,2021-02-05/lotka_volterra/SNPE/4-10000-2937968_163
580,lotka_volterra,100000,9,SNPE,1741044653,0.7074999809265137,0.5871000289916992,0.6468499898910522,0.6798999905586243,,,,,,,0.7305999994277954,0.7427999973297119,0.7921500205993652,,,,,,,0.7127000093460083,0.6843500137329102,,,,,,,0.713699996471405,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6553374975919724,0.0020131576590773914,0.7293833394845327,0.0011122407346922318,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/9-100000-2937968_178,2021-02-05/lotka_volterra/SNPE/9-100000-2937968_178
581,lotka_volterra,1000,4,SNPE,1291683348,0.541100025177002,0.7277500033378601,0.6385499835014343,0.5876500010490417,,,,,,,0.7602999806404114,0.7260000109672546,0.8659499883651733,,,,,,,0.8491500020027161,0.7929499745368958,,,,,,,0.7524499893188477,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6237625032663345,0.004792316960773091,0.7911333243052164,0.002609368720630161,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/4-1000-2937968_153,2021-02-05/lotka_volterra/SNPE/4-1000-2937968_153
582,lotka_volterra,1000,8,SNPE,4276240039,0.9389500021934509,0.8638499975204468,0.9364500045776367,0.8327999711036682,,,,,,,0.9470999836921692,0.9685500264167786,0.9635000228881836,,,,,,,0.9714000225067139,0.8828499913215637,,,,,,,0.9769999980926514,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8930124938488007,0.0021182677746667267,0.9517333408196768,0.0010354703160087512,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/8-1000-2937968_157,2021-02-05/lotka_volterra/SNPE/8-1000-2937968_157
583,lotka_volterra,1000,6,SNPE,289021078,0.9421499967575073,0.8235499858856201,0.8496000170707703,0.8898500204086304,,,,,,,0.9474999904632568,0.961899995803833,0.9601500034332275,,,,,,,0.9063500165939331,0.9021499752998352,,,,,,,0.9385499954223633,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876287505030632,0.0020038193947573557,0.9360999961694082,0.0005696117330918287,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/6-1000-2937968_155,2021-02-05/lotka_volterra/SNPE/6-1000-2937968_155
584,lotka_volterra,10000,6,SNPE,1411990863,0.9220499992370605,0.7773000001907349,0.847100019454956,0.8537499904632568,,,,,,,0.9347500205039978,0.9524000287055969,0.9394500255584717,,,,,,,0.8773000240325928,0.8684499859809875,,,,,,,0.911050021648407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500500023365021,0.002624738669257276,0.9139000177383423,0.0009971939605222246,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/6-10000-2937968_165,2021-02-05/lotka_volterra/SNPE/6-10000-2937968_165
585,lotka_volterra,100000,4,SNPE,3693686193,0.5367000102996826,0.5315999984741211,0.5496000051498413,0.5644000172615051,,,,,,,0.5652499794960022,0.6167500019073486,0.7226999998092651,,,,,,,0.5662500262260437,0.6069499850273132,,,,,,,0.6625499725341797,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5455750077962875,0.00016116201279525733,0.6234083275000254,0.0030592632916127804,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/4-100000-2937968_173,2021-02-05/lotka_volterra/SNPE/4-100000-2937968_173
586,lotka_volterra,1000,10,SNPE,2933062720,0.8374500274658203,0.8445000052452087,0.847000002861023,0.8749499917030334,,,,,,,0.9200500249862671,0.933899998664856,0.9590499997138977,,,,,,,0.897599995136261,0.9068999886512756,,,,,,,0.9155499935150146,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8509750068187714,0.0002038628171350254,0.922175000111262,0.00039715071051372856,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/10-1000-2937968_159,2021-02-05/lotka_volterra/SNPE/10-1000-2937968_159
587,lotka_volterra,10000,1,SNPE,3398429627,0.8721500039100647,0.7849000096321106,0.8506500124931335,0.7834500074386597,,,,,,,0.8939499855041504,0.9252499938011169,0.9354000091552734,,,,,,,0.8911499977111816,0.8933500051498413,,,,,,,0.9354000091552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8227875083684921,0.0015489691605228284,0.9124166667461395,0.00039633157537573754,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/1-10000-2937968_160,2021-02-05/lotka_volterra/SNPE/1-10000-2937968_160
588,lotka_volterra,10000,8,SNPE,2769630288,0.8012999892234802,0.6957499980926514,0.7539499998092651,0.7261000275611877,,,,,,,0.8173499703407288,0.8307499885559082,0.9462500214576721,,,,,,,0.7857999801635742,0.8277999758720398,,,,,,,0.9279000163078308,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7442750036716461,0.001507615112626759,0.8559749921162924,0.003528224497042092,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/8-10000-2937968_167,2021-02-05/lotka_volterra/SNPE/8-10000-2937968_167
589,lotka_volterra,1000,7,SNPE,1740507648,0.9955999851226807,0.9982500076293945,0.9944000244140625,0.9804499745368958,,,,,,,0.9991000294685364,0.998449981212616,0.9981499910354614,,,,,,,0.9991000294685364,0.9993000030517578,,,,,,,0.9976999759674072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9921749979257584,4.77657991353464e-05,0.9986333350340525,3.364088047143178e-07,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/7-1000-2937968_156,2021-02-05/lotka_volterra/SNPE/7-1000-2937968_156
590,lotka_volterra,100000,10,SNPE,2993246792,0.8408499956130981,0.848800003528595,0.8589500188827515,0.8367499709129333,,,,,,,0.8567500114440918,0.8707000017166138,0.8567500114440918,,,,,,,0.8730499744415283,0.8518000245094299,,,,,,,0.8686000108718872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8463374972343445,7.179324364692263e-05,0.8629416724046072,6.586598111891896e-05,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/10-100000-2937968_179,2021-02-05/lotka_volterra/SNPE/10-100000-2937968_179
591,lotka_volterra,100000,7,SNPE,324091761,0.7210000157356262,0.9228500127792358,0.8289499878883362,0.7419499754905701,,,,,,,0.9606000185012817,0.8995000123977661,0.8071500062942505,,,,,,,0.9624000191688538,0.9423999786376953,,,,,,,0.8460500240325928,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8036874979734421,0.006371659933173346,0.9030166765054067,0.0034735420043200526,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/7-100000-2937968_176,2021-02-05/lotka_volterra/SNPE/7-100000-2937968_176
592,lotka_volterra,1000,9,SNPE,3355353278,0.8658999800682068,0.6902499794960022,0.7712000012397766,0.7512000203132629,,,,,,,0.8989999890327454,0.9031999707221985,0.927649974822998,,,,,,,0.8903499841690063,0.8141000270843506,,,,,,,0.8497499823570251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7696374952793121,0.003977806386994409,0.8806749880313873,0.0014220028070524766,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/9-1000-2937968_158,2021-02-05/lotka_volterra/SNPE/9-1000-2937968_158
593,lotka_volterra,100000,6,SNPE,1814222958,0.8883500099182129,0.9965500235557556,0.9983500242233276,0.8049499988555908,,,,,,,0.9994000196456909,0.9993000030517578,0.9437999725341797,,,,,,,0.9980000257492065,0.9992499947547913,,,,,,,0.9991499781608582,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9220500141382217,0.006555011701455227,0.9898166656494141,0.00042372936838930286,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/6-100000-2937968_175,2021-02-05/lotka_volterra/SNPE/6-100000-2937968_175
594,lotka_volterra,10000,9,SNPE,492013263,0.7940499782562256,0.6586999893188477,0.7260500192642212,0.7595499753952026,,,,,,,0.8090000152587891,0.8232499957084656,0.8972499966621399,,,,,,,0.8014500141143799,0.8277000188827515,,,,,,,0.8550999760627747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7345874905586243,0.0024976785882309116,0.83562500278155,0.0010449467393217739,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/9-10000-2937968_168,2021-02-05/lotka_volterra/SNPE/9-10000-2937968_168
595,lotka_volterra,100000,5,SNPE,725552495,0.9992499947547913,0.9994000196456909,0.9994500279426575,0.9995499849319458,,,,,,,0.9994500279426575,0.9997000098228455,0.9997000098228455,,,,,,,0.999750018119812,0.9997000098228455,,,,,,,0.9994999766349792,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994125068187714,1.171854169257358e-08,0.9996333420276642,1.3056246158290227e-08,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/5-100000-2937968_174,2021-02-05/lotka_volterra/SNPE/5-100000-2937968_174
596,lotka_volterra,1000,2,SNPE,1982278190,0.9428499937057495,0.828000009059906,0.9183499813079834,0.9125499725341797,,,,,,,0.9516000151634216,0.9790499806404114,0.9839000105857849,,,,,,,0.9374499917030334,0.957099974155426,,,,,,,0.9751999974250793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9004374891519547,0.0018783946733840207,0.9640499949455261,0.00027570170085292983,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/2-1000-2937968_151,2021-02-05/lotka_volterra/SNPE/2-1000-2937968_151
597,lotka_volterra,1000,3,SNPE,3907571514,0.9397500157356262,0.8983500003814697,0.9319999814033508,0.9352499842643738,,,,,,,0.9509000182151794,0.9764500260353088,0.9757999777793884,,,,,,,0.9646499752998352,0.9694499969482422,,,,,,,0.9688000082969666,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9263374954462051,0.0002686729461653936,0.9676750004291534,7.299723199801396e-05,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/3-1000-2937968_152,2021-02-05/lotka_volterra/SNPE/3-1000-2937968_152
598,lotka_volterra,100000,3,SNPE,2055219637,0.7100499868392944,0.6000499725341797,0.6858999729156494,0.6972500085830688,,,,,,,0.7314000129699707,0.7543500065803528,0.7483500242233276,,,,,,,0.7193499803543091,0.7142999768257141,,,,,,,0.718999981880188,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6733124852180481,0.001862122415378309,0.731124997138977,0.00023415442986044846,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/3-100000-2937968_172,2021-02-05/lotka_volterra/SNPE/3-100000-2937968_172
599,lotka_volterra,10000,5,SNPE,2949733367,0.8453999757766724,0.7276999950408936,0.7687000036239624,0.7887499928474426,,,,,,,0.8745499849319458,0.9136999845504761,0.9386500120162964,,,,,,,0.7993500232696533,0.8107500076293945,,,,,,,0.8901500105857849,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7826374918222427,0.0017972185476977653,0.8711916704972585,0.0025904497375847965,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/5-10000-2937968_164,2021-02-05/lotka_volterra/SNPE/5-10000-2937968_164
600,lotka_volterra,10000,2,SNPE,505939157,0.8360499739646912,0.7052500247955322,0.7974500060081482,0.7708500027656555,,,,,,,0.8429499864578247,0.8722500205039978,0.8827499747276306,,,,,,,0.8198500275611877,0.8169000148773193,,,,,,,0.8794500231742859,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7774000018835068,0.0022725858931902376,0.852358341217041,0.0007426483377344084,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNPE/2-10000-2937968_161,2021-02-05/lotka_volterra/SNPE/2-10000-2937968_161
601,lotka_volterra,1000,3,SNRE,3613433015,0.8501999974250793,0.6874499917030334,0.7975000143051147,0.7363499999046326,,,,,,,0.8639500141143799,0.8848999738693237,0.9033499956130981,,,,,,,0.8472499847412109,0.7581999897956848,,,,,,,0.8899499773979187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767875000834465,0.0037792635660494067,0.8579333225886027,0.002318668768258271,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/3-1000-2937968_182,2021-02-05/lotka_volterra/SNRE/3-1000-2937968_182
602,lotka_volterra,100000,1,SNRE,3799639955,0.6840000152587891,0.6209499835968018,0.7362499833106995,0.8231499791145325,,,,,,,0.7396000027656555,0.8519999980926514,0.8798999786376953,,,,,,,0.8012499809265137,0.8478999733924866,,,,,,,0.8707500100135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7160874903202057,0.005487413467947455,0.8318999906380972,0.0023220072429706528,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/1-100000-2937968_200,2021-02-05/lotka_volterra/SNRE/1-100000-2937968_200
603,lotka_volterra,10000,5,SNRE,3246601189,0.7409499883651733,0.5600000023841858,0.6274999976158142,0.6292499899864197,,,,,,,0.7541499733924866,0.816349983215332,0.86285001039505,,,,,,,0.6769499778747559,0.6779999732971191,,,,,,,0.7767999768257141,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6394249945878983,0.004215347504864964,0.7608499825000763,0.004614480502009559,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/5-10000-2937968_194,2021-02-05/lotka_volterra/SNRE/5-10000-2937968_194
604,lotka_volterra,10000,7,SNRE,3543290706,0.6190500259399414,0.557699978351593,0.6084499955177307,0.5674499869346619,,,,,,,0.6387500166893005,0.6263499855995178,0.6996999979019165,,,,,,,0.7301499843597412,0.5824999809265137,,,,,,,0.6402999758720398,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5881624966859818,0.00068064878893348,0.6529583235581716,0.0023629713438843877,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/7-10000-2937968_196,2021-02-05/lotka_volterra/SNRE/7-10000-2937968_196
605,lotka_volterra,100000,5,SNRE,2816406805,0.7397500276565552,0.534250020980835,0.5904499888420105,0.6061000227928162,,,,,,,0.7712500095367432,0.8327500224113464,0.8619999885559082,,,,,,,0.6279500126838684,0.6338499784469604,,,,,,,0.7627000212669373,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6176375150680542,0.005684303802778956,0.748416672150294,0.00806273373987596,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/5-100000-2937968_204,2021-02-05/lotka_volterra/SNRE/5-100000-2937968_204
606,lotka_volterra,10000,10,SNRE,261263541,0.6182000041007996,0.6583999991416931,0.6909999847412109,0.6066499948501587,,,,,,,0.6643000245094299,0.7322499752044678,0.6378999948501587,,,,,,,0.6986500024795532,0.6628000140190125,,,,,,,0.7224500179290771,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6435624957084656,0.0011190638935065778,0.6863916714986166,0.0011582508196706302,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/10-10000-2937968_199,2021-02-05/lotka_volterra/SNRE/10-10000-2937968_199
607,lotka_volterra,1000,10,SNRE,230799510,0.7770000100135803,0.6154000163078308,0.6986500024795532,0.6801999807357788,,,,,,,0.8331999778747559,0.8385999798774719,0.9286999702453613,,,,,,,0.8504999876022339,0.6897500157356262,,,,,,,0.8554499745368958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6928125023841858,0.0033183453877665414,0.8326999843120575,0.005086692154798733,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/10-1000-2937968_189,2021-02-05/lotka_volterra/SNRE/10-1000-2937968_189
608,lotka_volterra,100000,6,SNRE,412086449,0.9422000050544739,0.8068000078201294,0.8701000213623047,0.8878499865531921,,,,,,,0.9450500011444092,0.9437500238418579,0.9489499926567078,,,,,,,0.8956999778747559,0.8880000114440918,,,,,,,0.8980000019073486,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876737505197525,0.0023360339651192774,0.9199083348115286,0.0006880180180914605,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/6-100000-2937968_205,2021-02-05/lotka_volterra/SNRE/6-100000-2937968_205
609,lotka_volterra,10000,6,SNRE,1920256496,0.9373999834060669,0.8240000009536743,0.8766999840736389,0.8709499835968018,,,,,,,0.9398499727249146,0.942550003528595,0.9484500288963318,,,,,,,0.8951500058174133,0.8749499917030334,,,,,,,0.8925999999046326,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8772624880075455,0.0016233937506455742,0.9155916670958201,0.0008321855483691071,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/6-10000-2937968_195,2021-02-05/lotka_volterra/SNRE/6-10000-2937968_195
610,lotka_volterra,1000,4,SNRE,2295198882,0.9236999750137329,0.794700026512146,0.9097999930381775,0.9171000123023987,,,,,,,0.9438999891281128,0.975849986076355,0.9887999892234802,,,,,,,0.9483000040054321,0.9476500153541565,,,,,,,0.9730499982833862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8863250017166138,0.002822550301070592,0.9629249970118204,0.00029137543751250265,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/4-1000-2937968_183,2021-02-05/lotka_volterra/SNRE/4-1000-2937968_183
611,lotka_volterra,100000,8,SNRE,2331776050,0.6288999915122986,0.5502499938011169,0.6075500249862671,0.7501500248908997,,,,,,,0.637499988079071,0.635450005531311,0.7858999967575073,,,,,,,0.639549970626831,0.7715499997138977,,,,,,,0.7992500066757202,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6342125087976456,0.005307580611328744,0.7115333278973898,0.00554630485667297,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/8-100000-2937968_207,2021-02-05/lotka_volterra/SNRE/8-100000-2937968_207
612,lotka_volterra,10000,4,SNRE,1861041387,0.5931000113487244,0.5363500118255615,0.567300021648407,0.5840499997138977,,,,,,,0.6497499942779541,0.6994500160217285,0.7124000191688538,,,,,,,0.6039999723434448,0.6458500027656555,,,,,,,0.6963499784469604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5702000111341476,0.00046761614642387705,0.6679666638374329,0.0014473114077470466,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/4-10000-2937968_193,2021-02-05/lotka_volterra/SNRE/4-10000-2937968_193
613,lotka_volterra,1000,9,SNRE,661120070,0.8589000105857849,0.7484999895095825,0.7914999723434448,0.7023500204086304,,,,,,,0.8760499954223633,0.9042999744415283,0.9103500247001648,,,,,,,0.8498499989509583,0.7877500057220459,,,,,,,0.8432499766349792,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7753124982118607,0.003322835083429565,0.8619249959786733,0.0017227714826610647,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/9-1000-2937968_188,2021-02-05/lotka_volterra/SNRE/9-1000-2937968_188
614,lotka_volterra,1000,5,SNRE,414012381,0.9035999774932861,0.7322999835014343,0.8697500228881836,0.9297999739646912,,,,,,,0.9065499901771545,0.9262499809265137,0.9619500041007996,,,,,,,0.894599974155426,0.9373499751091003,,,,,,,0.9480000138282776,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8588624894618988,0.005792543960510876,0.9291166563828787,0.0005352118419712997,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/5-1000-2937968_184,2021-02-05/lotka_volterra/SNRE/5-1000-2937968_184
615,lotka_volterra,10000,1,SNRE,3202479529,0.6920499801635742,0.5666499733924866,0.6944500207901001,0.7769500017166138,,,,,,,0.715149998664856,0.793150007724762,0.8289999961853027,,,,,,,0.7588499784469604,0.8084999918937683,,,,,,,0.8222500085830688,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6825249940156937,0.005644008527108779,0.7878166635831197,0.0015762466333279059,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/1-10000-2937968_190,2021-02-05/lotka_volterra/SNRE/1-10000-2937968_190
616,lotka_volterra,100000,9,SNRE,1948142952,0.6802499890327454,0.5577499866485596,0.6227999925613403,0.6353499889373779,,,,,,,0.7042499780654907,0.7057499885559082,0.7217000126838684,,,,,,,0.6988499760627747,0.6560999751091003,,,,,,,0.659500002861023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6240374892950058,0.001920845545048122,0.6910249888896942,0.000601249132430759,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/9-100000-2937968_208,2021-02-05/lotka_volterra/SNRE/9-100000-2937968_208
617,lotka_volterra,1000,2,SNRE,2067729865,0.9197499752044678,0.7148000001907349,0.8527500033378601,0.7990000247955322,,,,,,,0.9218000173568726,0.942550003528595,0.9510499835014343,,,,,,,0.8788999915122986,0.8531000018119812,,,,,,,0.935699999332428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8215750008821487,0.005630184169816088,0.9138499995072683,0.001276703265830786,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/2-1000-2937968_181,2021-02-05/lotka_volterra/SNRE/2-1000-2937968_181
618,lotka_volterra,10000,3,SNRE,1610268463,0.7268000245094299,0.5322999954223633,0.6442499756813049,0.60794997215271,,,,,,,0.763949990272522,0.7797999978065491,0.7692000269889832,,,,,,,0.7145000100135803,0.6247000098228455,,,,,,,0.6847000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.627824991941452,0.004896469633565381,0.7228083411852518,0.0030398984188097066,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/3-10000-2937968_192,2021-02-05/lotka_volterra/SNRE/3-10000-2937968_192
619,lotka_volterra,100000,3,SNRE,4002294556,0.5260000228881836,0.5232499837875366,0.5383999943733215,0.5867499709129333,,,,,,,0.5457500219345093,0.5632500052452087,0.6055999994277954,,,,,,,0.5874999761581421,0.6219000220298767,,,,,,,0.6066499948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5435999929904938,0.0006532106006220673,0.5884416699409485,0.0007005827096856857,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/3-100000-2937968_202,2021-02-05/lotka_volterra/SNRE/3-100000-2937968_202
620,lotka_volterra,1000,1,SNRE,2454792882,0.8551999926567078,0.6754999756813049,0.7837499976158142,0.855400025844574,,,,,,,0.8749499917030334,0.9323499798774719,0.9458000063896179,,,,,,,0.8626499772071838,0.897599995136261,,,,,,,0.9319000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7924624979496002,0.00541331623427066,0.9075416624546051,0.0009748000745254023,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/1-1000-2937968_180,2021-02-05/lotka_volterra/SNRE/1-1000-2937968_180
621,lotka_volterra,10000,9,SNRE,1995753797,0.666100025177002,0.59579998254776,0.6188499927520752,0.5972999930381775,,,,,,,0.68545001745224,0.676800012588501,0.7211999893188477,,,,,,,0.678849995136261,0.6751499772071838,,,,,,,0.6927499771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6195124983787537,0.0008066288418557832,0.6883666614691416,0.0002507971222217699,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/9-10000-2937968_198,2021-02-05/lotka_volterra/SNRE/9-10000-2937968_198
622,lotka_volterra,100000,4,SNRE,1252890271,0.5924999713897705,0.6467999815940857,0.6741499900817871,0.5725499987602234,,,,,,,0.7148500084877014,0.7864999771118164,0.7608000040054321,,,,,,,0.7057999968528748,0.7127000093460083,,,,,,,0.7705000042915344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6214999854564667,0.0016623037012601927,0.7418583333492279,0.0010086449434713411,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/4-100000-2937968_203,2021-02-05/lotka_volterra/SNRE/4-100000-2937968_203
623,lotka_volterra,10000,2,SNRE,2851176938,0.7294999957084656,0.5939000248908997,0.6682000160217285,0.6542500257492065,,,,,,,0.7284500002861023,0.7458000183105469,0.7760999798774719,,,,,,,0.6949999928474426,0.6968500018119812,,,,,,,0.7797999978065491,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6614625155925751,0.0023228006930269274,0.7369999984900156,0.0011478690018909493,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/2-10000-2937968_191,2021-02-05/lotka_volterra/SNRE/2-10000-2937968_191
624,lotka_volterra,10000,8,SNRE,3525193750,0.5929999947547913,0.527400016784668,0.5565500259399414,0.7171000242233276,,,,,,,0.6066499948501587,0.6109499931335449,0.8652999997138977,,,,,,,0.5935999751091003,0.7682999968528748,,,,,,,0.8669999837875366,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5985125154256821,0.005227805778446948,0.7186333239078522,0.014293310330433387,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/8-10000-2937968_197,2021-02-05/lotka_volterra/SNRE/8-10000-2937968_197
625,lotka_volterra,1000,8,SNRE,1082415810,0.9964500069618225,0.9785000085830688,0.9983500242233276,0.9127500057220459,,,,,,,0.9965999722480774,0.998449981212616,0.9994999766349792,,,,,,,0.9988499879837036,0.9819999933242798,,,,,,,0.9998999834060669,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9715125113725662,0.001210996992468294,0.9958833158016205,3.96438348113648e-05,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/8-1000-2937968_187,2021-02-05/lotka_volterra/SNRE/8-1000-2937968_187
626,lotka_volterra,100000,2,SNRE,3362128767,0.6164000034332275,0.5703499913215637,0.5864999890327454,0.6498500108718872,,,,,,,0.6287999749183655,0.6327999830245972,0.7156000137329102,,,,,,,0.6703500151634216,0.7261999845504761,,,,,,,0.7531499862670898,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605774998664856,0.0009204886422420344,0.6878166596094767,0.002221420902434169,/home/ben/sci/marginal_c2sts/2021-02-05/lotka_volterra/SNRE/2-100000-2937968_201,2021-02-05/lotka_volterra/SNRE/2-100000-2937968_201
