2  6.03149	2.239573e+00	1.201963e-01	1.041417e+00	3.086492e+00	9.635419e-01	5.701055e-02	
4  3.98191	2.244977e+00	1.203028e-01	1.040650e+00	3.084141e+00	9.625720e-01	5.907196e-02	
2  5.40995	2.218236e+00	1.224883e-01	1.040792e+00	3.095748e+00	9.560935e-01	5.985488e-02	
3  5.35697	2.219199e+00	1.222515e-01	1.041115e+00	3.080267e+00	9.546729e-01	5.330825e-02	
3  4.31021	2.253327e+00	1.212517e-01	1.041236e+00	3.067085e+00	9.586163e-01	4.761513e-02	
23  3.75853	2.253504e+00	1.212872e-01	1.041620e+00	3.075172e+00	9.606097e-01	5.114274e-02	
15  3.6773	2.250275e+00	1.186647e-01	1.041882e+00	3.084998e+00	9.688585e-01	6.035489e-02	
5  3.08043	2.252869e+00	1.190469e-01	1.041609e+00	3.065797e+00	9.666897e-01	5.082884e-02	
2  2.52555	2.223759e+00	1.207974e-01	1.041351e+00	3.072872e+00	9.613107e-01	5.079065e-02	
8  2.0989	2.242617e+00	1.189114e-01	1.041567e+00	3.068735e+00	9.658574e-01	5.123364e-02	
8  2.80386	2.245834e+00	1.191202e-01	1.041488e+00	3.062559e+00	9.657256e-01	4.894159e-02	
10  3.37659	2.236380e+00	1.201271e-01	1.041634e+00	3.078734e+00	9.664556e-01	5.447846e-02	
2  3.57068	2.237675e+00	1.183840e-01	1.041542e+00	3.086627e+00	9.695101e-01	6.223495e-02	
3  2.82234	2.241811e+00	1.187433e-01	1.041017e+00	3.061247e+00	9.659236e-01	4.915545e-02	
47  0.984314	2.250019e+00	1.184723e-01	1.041271e+00	3.075274e+00	9.677494e-01	5.608565e-02	
50  2.42237	2.257234e+00	1.186577e-01	1.041204e+00	3.090266e+00	9.667705e-01	6.297262e-02	
25  0.992196	2.236005e+00	1.190413e-01	1.041366e+00	3.072672e+00	9.679378e-01	5.374547e-02	
3  1.91685	2.239467e+00	1.183124e-01	1.041524e+00	3.071077e+00	9.705623e-01	5.430804e-02	
1  4.16171	2.236800e+00	1.180177e-01	1.041696e+00	3.079257e+00	9.724742e-01	5.842627e-02	
1  3.94935	2.245353e+00	1.198154e-01	1.041766e+00	3.083285e+00	9.671981e-01	5.700704e-02	
1  4.60221	2.238916e+00	1.201467e-01	1.041802e+00	3.075385e+00	9.678587e-01	5.295626e-02	
1  2.61528	2.235458e+00	1.200226e-01	1.041482e+00	3.070860e+00	9.661659e-01	5.079490e-02	
4  1.5625	2.245079e+00	1.203303e-01	1.041394e+00	3.074056e+00	9.647006e-01	5.195600e-02	
2  1.69015	2.237549e+00	1.186592e-01	1.041429e+00	3.066053e+00	9.690387e-01	5.111430e-02	
1  2.0031	2.223936e+00	1.198559e-01	1.040727e+00	3.073181e+00	9.659467e-01	5.439197e-02	
2  1.97326	2.256516e+00	1.184846e-01	1.041343e+00	3.085354e+00	9.690044e-01	6.120969e-02	
5  1.06572	2.241019e+00	1.192607e-01	1.041249e+00	3.074294e+00	9.700021e-01	5.505215e-02	
1  0.936268	2.245468e+00	1.200943e-01	1.040979e+00	3.074080e+00	9.672435e-01	5.367848e-02	
4  3.52999	2.258883e+00	1.199269e-01	1.040733e+00	3.075795e+00	9.678888e-01	5.473631e-02	
3  4.9656	2.264317e+00	1.205460e-01	1.040836e+00	3.084679e+00	9.662216e-01	5.786150e-02	
2  4.45536	2.267659e+00	1.186223e-01	1.041007e+00	3.061084e+00	9.705335e-01	4.860048e-02	
1  3.75395	2.266117e+00	1.191910e-01	1.040822e+00	3.065676e+00	9.681577e-01	5.022323e-02	
2  3.58488	2.256446e+00	1.206958e-01	1.041528e+00	3.069540e+00	9.666035e-01	5.005924e-02	
1  3.65319	2.268793e+00	1.197155e-01	1.041594e+00	3.067936e+00	9.654483e-01	4.993513e-02	
2  4.53603	2.256860e+00	1.195727e-01	1.041777e+00	3.069950e+00	9.655676e-01	5.221883e-02	
3  4.17637	2.253894e+00	1.196781e-01	1.041409e+00	3.074717e+00	9.687848e-01	5.575157e-02	
3  2.27955	2.254797e+00	1.193921e-01	1.041277e+00	3.076057e+00	9.692214e-01	5.628681e-02	
