6  9.36206	2.241661e+00	1.190262e-01	1.040871e+00	3.096440e+00	9.721529e-01	6.547709e-02	
5  3.83901	2.241118e+00	1.194892e-01	1.041176e+00	3.079853e+00	9.719916e-01	5.739506e-02	
1  3.5084	2.244839e+00	1.198126e-01	1.041129e+00	3.073920e+00	9.715709e-01	5.444326e-02	
3  4.29553	2.212342e+00	1.225333e-01	1.041029e+00	3.062307e+00	9.616965e-01	4.519757e-02	
5  4.32821	2.233612e+00	1.210526e-01	1.041162e+00	3.082985e+00	9.645091e-01	5.839359e-02	
3  2.38236	2.241094e+00	1.193976e-01	1.041154e+00	3.088475e+00	9.697570e-01	6.199966e-02	
7  3.49228	2.237612e+00	1.194275e-01	1.041013e+00	3.087160e+00	9.695881e-01	6.051668e-02	
2  4.61292	2.236934e+00	1.200015e-01	1.040972e+00	3.090444e+00	9.686185e-01	6.127363e-02	
8  2.83731	2.241687e+00	1.203286e-01	1.040890e+00	3.081590e+00	9.667712e-01	5.835868e-02	
3  1.45695	2.238896e+00	1.195762e-01	1.041489e+00	3.079712e+00	9.688246e-01	5.689029e-02	
9  3.39369	2.224203e+00	1.212281e-01	1.041203e+00	3.083299e+00	9.676925e-01	5.801627e-02	
5  3.72045	2.231222e+00	1.218397e-01	1.041498e+00	3.075907e+00	9.661242e-01	5.267676e-02	
3  6.41767	2.219575e+00	1.205500e-01	1.041661e+00	3.080078e+00	9.668343e-01	5.754891e-02	
5  5.99853	2.230070e+00	1.199626e-01	1.041856e+00	3.092007e+00	9.694032e-01	6.277594e-02	
2  5.43654	2.223016e+00	1.195458e-01	1.041589e+00	3.076752e+00	9.662149e-01	5.654735e-02	
18  5.61335	2.253544e+00	1.187562e-01	1.041875e+00	3.087796e+00	9.702765e-01	6.053264e-02	
15  6.59571	2.282686e+00	1.161209e-01	1.041906e+00	3.077191e+00	9.765646e-01	5.929777e-02	
10  4.17613	2.268456e+00	1.171125e-01	1.041762e+00	3.073946e+00	9.689493e-01	5.548912e-02	
18  3.05045	2.272682e+00	1.185128e-01	1.041243e+00	3.075537e+00	9.645737e-01	5.468970e-02	
16  4.04071	2.265811e+00	1.207485e-01	1.040831e+00	3.075995e+00	9.615100e-01	5.243955e-02	
15  4.90962	2.252830e+00	1.214060e-01	1.040901e+00	3.078581e+00	9.659753e-01	5.390862e-02	
9  4.74502	2.273476e+00	1.186923e-01	1.040958e+00	3.081807e+00	9.705562e-01	5.879007e-02	
10  3.50837	2.273934e+00	1.179884e-01	1.041008e+00	3.066155e+00	9.673158e-01	5.127927e-02	
1  2.35404	2.261296e+00	1.184298e-01	1.041019e+00	3.072994e+00	9.653215e-01	5.464091e-02	
21  1.96604	2.248230e+00	1.182160e-01	1.040825e+00	3.069810e+00	9.683383e-01	5.410944e-02	
12  2.46869	2.248377e+00	1.190016e-01	1.041266e+00	3.078365e+00	9.659527e-01	5.749704e-02	
16  1.57137	2.255112e+00	1.175936e-01	1.041322e+00	3.070781e+00	9.696592e-01	5.432490e-02	
2  2.00674	2.246348e+00	1.176803e-01	1.041325e+00	3.077695e+00	9.717366e-01	5.830290e-02	
16  1.63945	2.242068e+00	1.187940e-01	1.041389e+00	3.074985e+00	9.713358e-01	5.610416e-02	
17  2.21651	2.251282e+00	1.178541e-01	1.041072e+00	3.071008e+00	9.726543e-01	5.498180e-02	
9  1.91188	2.236222e+00	1.201151e-01	1.040928e+00	3.075013e+00	9.674618e-01	5.359428e-02	
20  2.44643	2.225746e+00	1.204513e-01	1.040705e+00	3.081980e+00	9.670334e-01	5.750897e-02	
7  1.91022	2.246755e+00	1.197536e-01	1.040770e+00	3.080685e+00	9.642697e-01	5.763120e-02	
# After 33 accepted steps: update proposal with max(R-1) = 1.111854 and jumping factor = 2.400000 
5  1.36762	2.253017e+00	1.186579e-01	1.040868e+00	3.076769e+00	9.656821e-01	5.592246e-02	
6  0.776657	2.249422e+00	1.194780e-01	1.041076e+00	3.069911e+00	9.641400e-01	5.126317e-02	
2  1.48202	2.259486e+00	1.188032e-01	1.041457e+00	3.076141e+00	9.655983e-01	5.487031e-02	
7  1.39382	2.247940e+00	1.192009e-01	1.041107e+00	3.072223e+00	9.631103e-01	5.237440e-02	
4  1.76809	2.219995e+00	1.197149e-01	1.040827e+00	3.072360e+00	9.655942e-01	5.329370e-02	
9  1.01109	2.228803e+00	1.205657e-01	1.041092e+00	3.077208e+00	9.653017e-01	5.404645e-02	
13  1.41887	2.258504e+00	1.194068e-01	1.041277e+00	3.076306e+00	9.686307e-01	5.558581e-02	
8  0.763841	2.236395e+00	1.191116e-01	1.041012e+00	3.076947e+00	9.661518e-01	5.620536e-02	
