2  0.793563	2.233779e+00	1.212507e-01	1.040825e+00	3.075070e+00	9.633170e-01	5.267184e-02	
1  1.45692	2.252457e+00	1.208253e-01	1.041099e+00	3.073462e+00	9.631920e-01	5.151884e-02	
2  1.96326	2.242758e+00	1.209301e-01	1.041472e+00	3.069659e+00	9.653653e-01	5.019055e-02	
7  3.96005	2.215313e+00	1.226580e-01	1.041052e+00	3.066514e+00	9.624078e-01	4.678104e-02	
3  2.0328	2.218363e+00	1.217026e-01	1.040940e+00	3.066251e+00	9.612289e-01	4.758527e-02	
11  0.79517	2.231345e+00	1.207724e-01	1.041130e+00	3.071675e+00	9.654181e-01	5.208650e-02	
9  0.965422	2.234388e+00	1.199506e-01	1.041273e+00	3.070608e+00	9.636660e-01	5.174536e-02	
5  1.58002	2.248617e+00	1.183081e-01	1.041469e+00	3.065777e+00	9.695492e-01	5.116186e-02	
3  2.46619	2.260980e+00	1.189576e-01	1.041534e+00	3.068053e+00	9.686499e-01	5.083897e-02	
8  2.73743	2.268634e+00	1.180778e-01	1.041307e+00	3.065707e+00	9.683026e-01	5.052338e-02	
3  2.75929	2.258502e+00	1.193691e-01	1.041241e+00	3.060882e+00	9.652199e-01	4.686261e-02	
1  2.08957	2.256449e+00	1.197710e-01	1.041244e+00	3.068176e+00	9.655250e-01	4.969378e-02	
1  2.34059	2.263718e+00	1.189733e-01	1.041180e+00	3.072444e+00	9.651845e-01	5.233084e-02	
3  2.41655	2.254728e+00	1.184730e-01	1.040853e+00	3.084989e+00	9.677869e-01	6.022757e-02	
3  2.50953	2.267867e+00	1.189302e-01	1.041152e+00	3.080397e+00	9.675695e-01	5.690704e-02	
1  2.17332	2.268497e+00	1.187813e-01	1.041187e+00	3.083492e+00	9.669222e-01	5.897280e-02	
2  1.94382	2.257645e+00	1.191810e-01	1.041038e+00	3.085310e+00	9.666317e-01	6.033586e-02	
6  2.00316	2.247942e+00	1.193903e-01	1.040849e+00	3.078935e+00	9.671715e-01	5.769057e-02	
1  2.11084	2.256007e+00	1.199103e-01	1.041032e+00	3.081738e+00	9.679352e-01	5.781716e-02	
7  2.27534	2.228028e+00	1.209761e-01	1.040966e+00	3.085779e+00	9.666674e-01	5.906849e-02	
1  3.08667	2.236088e+00	1.207243e-01	1.040888e+00	3.094333e+00	9.658600e-01	6.322910e-02	
4  3.65349	2.241445e+00	1.217306e-01	1.041204e+00	3.092533e+00	9.638759e-01	6.117068e-02	
3  2.44636	2.219431e+00	1.216913e-01	1.040828e+00	3.084511e+00	9.640126e-01	5.780117e-02	
3  2.72556	2.237248e+00	1.204733e-01	1.041269e+00	3.088187e+00	9.678485e-01	6.098469e-02	
5  3.10656	2.257585e+00	1.195333e-01	1.041519e+00	3.079567e+00	9.700621e-01	5.642590e-02	
6  3.38429	2.269693e+00	1.189091e-01	1.040910e+00	3.080324e+00	9.677832e-01	5.716907e-02	
7  2.39056	2.252084e+00	1.198409e-01	1.040744e+00	3.083143e+00	9.667148e-01	5.880228e-02	
7  0.754966	2.229585e+00	1.211804e-01	1.040809e+00	3.073857e+00	9.634564e-01	5.237645e-02	
10  0.814286	2.245814e+00	1.208591e-01	1.040931e+00	3.077251e+00	9.624702e-01	5.349514e-02	
10  0.849879	2.246524e+00	1.206941e-01	1.041106e+00	3.079465e+00	9.649022e-01	5.514963e-02	
1  3.26382	2.258105e+00	1.186396e-01	1.040873e+00	3.076193e+00	9.703684e-01	5.582809e-02	
7  2.77178	2.260970e+00	1.190835e-01	1.041430e+00	3.081418e+00	9.704630e-01	5.791677e-02	
1  3.9528	2.242532e+00	1.184877e-01	1.041331e+00	3.084492e+00	9.737762e-01	6.164289e-02	
2  6.67087	2.206976e+00	1.190959e-01	1.040712e+00	3.077733e+00	9.706784e-01	5.786262e-02	
1  4.52333	2.210919e+00	1.197230e-01	1.041360e+00	3.079664e+00	9.679482e-01	5.768809e-02	
2  1.93835	2.216217e+00	1.202774e-01	1.041024e+00	3.079834e+00	9.648585e-01	5.662312e-02	
1  2.9974	2.228074e+00	1.194776e-01	1.040617e+00	3.070274e+00	9.630234e-01	5.263453e-02	
