2  4.89571	2.237613e+00	1.200911e-01	1.041161e+00	3.096434e+00	9.639514e-01	6.286888e-02	
11  4.93864	2.218241e+00	1.201915e-01	1.041300e+00	3.095072e+00	9.628924e-01	6.338255e-02	
20  5.41831	2.228076e+00	1.208345e-01	1.041317e+00	3.103376e+00	9.643608e-01	6.653643e-02	
5  4.78833	2.234230e+00	1.201269e-01	1.041415e+00	3.101337e+00	9.633028e-01	6.613859e-02	
1  5.60991	2.238615e+00	1.199007e-01	1.041606e+00	3.072675e+00	9.648948e-01	5.413057e-02	
3  1.77886	2.237138e+00	1.190249e-01	1.041393e+00	3.081197e+00	9.657327e-01	5.812711e-02	
4  0.228014	2.241471e+00	1.196023e-01	1.041175e+00	3.070656e+00	9.665902e-01	5.244991e-02	
7  4.95163	2.206568e+00	1.202742e-01	1.040900e+00	3.069539e+00	9.625451e-01	5.182302e-02	
10  4.30236	2.232810e+00	1.179410e-01	1.040957e+00	3.056903e+00	9.686578e-01	4.770155e-02	
12  3.36638	2.251857e+00	1.176453e-01	1.041482e+00	3.061733e+00	9.694448e-01	5.050162e-02	
36  1.07107	2.252509e+00	1.182566e-01	1.041329e+00	3.073839e+00	9.675574e-01	5.474248e-02	
7  1.13639	2.251650e+00	1.189437e-01	1.041330e+00	3.077562e+00	9.648697e-01	5.591002e-02	
6  1.44769	2.233686e+00	1.208816e-01	1.041300e+00	3.078426e+00	9.631822e-01	5.356188e-02	
6  1.9433	2.212950e+00	1.208627e-01	1.041018e+00	3.080157e+00	9.640065e-01	5.594233e-02	
2  4.92914	2.208636e+00	1.214556e-01	1.041406e+00	3.078347e+00	9.625057e-01	5.493688e-02	
6  4.57928	2.223070e+00	1.210318e-01	1.041573e+00	3.068782e+00	9.617799e-01	5.006769e-02	
27  4.26565	2.216022e+00	1.213411e-01	1.041641e+00	3.069260e+00	9.629853e-01	4.957342e-02	
1  7.09776	2.233837e+00	1.200546e-01	1.041912e+00	3.069686e+00	9.698644e-01	5.298134e-02	
22  4.79497	2.249731e+00	1.214121e-01	1.041703e+00	3.085148e+00	9.659388e-01	5.716945e-02	
3  6.388	2.270751e+00	1.198981e-01	1.041446e+00	3.076800e+00	9.699558e-01	5.427658e-02	
