10  13.1862	2.248869e+00	1.216407e-01	1.041342e+00	3.077680e+00	9.568850e-01	4.919727e-02	
1  6.53417	2.262496e+00	1.204240e-01	1.041695e+00	3.086191e+00	9.612352e-01	5.626263e-02	
1  9.12864	2.245743e+00	1.215946e-01	1.041729e+00	3.076168e+00	9.567948e-01	4.940810e-02	
21  9.02754	2.249612e+00	1.220174e-01	1.041651e+00	3.068965e+00	9.549424e-01	4.675378e-02	
4  9.35984	2.260622e+00	1.220381e-01	1.041532e+00	3.072528e+00	9.552359e-01	4.752037e-02	
3  10.0836	2.255797e+00	1.233343e-01	1.040945e+00	3.094442e+00	9.533342e-01	5.715549e-02	
1  4.94056	2.238810e+00	1.226784e-01	1.040689e+00	3.092858e+00	9.563494e-01	5.829259e-02	
2  5.43325	2.250399e+00	1.206223e-01	1.040527e+00	3.084748e+00	9.639395e-01	5.693509e-02	
5  8.35205	2.226808e+00	1.240280e-01	1.040272e+00	3.089584e+00	9.559514e-01	5.733847e-02	
10  7.55052	2.233582e+00	1.239186e-01	1.040347e+00	3.072079e+00	9.565835e-01	4.755699e-02	
6  7.57709	2.250793e+00	1.214586e-01	1.040447e+00	3.083293e+00	9.648953e-01	5.797399e-02	
5  5.38776	2.259859e+00	1.194846e-01	1.040410e+00	3.075197e+00	9.666156e-01	5.563036e-02	
1  5.83748	2.243773e+00	1.201004e-01	1.040495e+00	3.079275e+00	9.645846e-01	5.774598e-02	
4  5.70578	2.222077e+00	1.200494e-01	1.040244e+00	3.059942e+00	9.632048e-01	4.664245e-02	
1  6.09002	2.222697e+00	1.216084e-01	1.040837e+00	3.067312e+00	9.617727e-01	4.667710e-02	
7  4.74424	2.216260e+00	1.217455e-01	1.040897e+00	3.059951e+00	9.598289e-01	4.508756e-02	
6  5.55537	2.256143e+00	1.193242e-01	1.041150e+00	3.065258e+00	9.607759e-01	4.744775e-02	
5  5.12417	2.267886e+00	1.183852e-01	1.041371e+00	3.080514e+00	9.639175e-01	5.821513e-02	
29  4.41897	2.278348e+00	1.174354e-01	1.041244e+00	3.087677e+00	9.686559e-01	6.230257e-02	
2  4.54393	2.247793e+00	1.180447e-01	1.041354e+00	3.075653e+00	9.714883e-01	5.840192e-02	
17  0.153909	2.241309e+00	1.195967e-01	1.041018e+00	3.074423e+00	9.654911e-01	5.387202e-02	
