5  1.11034	2.246913e+00	1.203755e-01	1.040898e+00	3.076168e+00	9.660785e-01	5.429426e-02	
1  3.16528	2.271552e+00	1.186388e-01	1.041712e+00	3.072574e+00	9.692086e-01	5.391739e-02	
2  4.64104	2.280200e+00	1.172061e-01	1.041318e+00	3.068829e+00	9.723774e-01	5.472717e-02	
1  5.89604	2.267204e+00	1.173094e-01	1.041493e+00	3.068953e+00	9.731606e-01	5.571709e-02	
3  3.4266	2.261019e+00	1.181174e-01	1.041051e+00	3.062648e+00	9.724317e-01	5.093436e-02	
1  2.76654	2.253607e+00	1.181591e-01	1.040748e+00	3.066370e+00	9.696510e-01	5.265764e-02	
5  4.7233	2.249702e+00	1.173601e-01	1.040838e+00	3.059438e+00	9.686566e-01	4.996475e-02	
2  3.11284	2.252211e+00	1.179416e-01	1.040701e+00	3.063583e+00	9.692759e-01	5.085017e-02	
6  5.26409	2.264830e+00	1.188632e-01	1.040469e+00	3.065674e+00	9.671440e-01	5.051946e-02	
1  6.28661	2.274223e+00	1.178781e-01	1.040543e+00	3.081034e+00	9.666894e-01	5.922448e-02	
1  4.70009	2.281342e+00	1.174802e-01	1.041237e+00	3.086193e+00	9.710638e-01	6.195195e-02	
2  5.06707	2.257100e+00	1.170272e-01	1.041003e+00	3.076289e+00	9.695181e-01	5.902405e-02	
1  6.29909	2.251686e+00	1.172324e-01	1.041519e+00	3.084037e+00	9.689400e-01	6.237652e-02	
5  4.45204	2.236965e+00	1.179083e-01	1.040810e+00	3.075853e+00	9.698614e-01	5.843733e-02	
5  2.28364	2.233171e+00	1.186464e-01	1.041087e+00	3.077361e+00	9.664288e-01	5.726080e-02	
6  1.62996	2.239555e+00	1.199904e-01	1.041608e+00	3.078481e+00	9.655348e-01	5.574610e-02	
2  2.19598	2.262054e+00	1.182059e-01	1.041572e+00	3.069720e+00	9.706185e-01	5.375801e-02	
2  4.34906	2.279594e+00	1.188790e-01	1.041678e+00	3.077599e+00	9.682764e-01	5.569518e-02	
2  3.37035	2.271952e+00	1.190984e-01	1.041652e+00	3.081261e+00	9.676264e-01	5.711129e-02	
1  2.14161	2.253772e+00	1.188518e-01	1.041671e+00	3.083311e+00	9.686984e-01	5.936101e-02	
5  2.00846	2.221779e+00	1.197027e-01	1.041211e+00	3.081690e+00	9.673083e-01	5.812567e-02	
1  1.57583	2.227653e+00	1.195271e-01	1.040995e+00	3.078912e+00	9.650173e-01	5.699390e-02	
2  3.37952	2.222998e+00	1.203114e-01	1.040620e+00	3.064260e+00	9.628797e-01	4.765244e-02	
9  3.49947	2.224433e+00	1.183258e-01	1.040931e+00	3.074967e+00	9.676811e-01	5.577816e-02	
2  4.13752	2.243475e+00	1.177417e-01	1.041106e+00	3.075693e+00	9.683076e-01	5.555974e-02	
4  3.14206	2.229470e+00	1.183627e-01	1.040844e+00	3.074688e+00	9.694304e-01	5.573644e-02	
1  2.68313	2.254984e+00	1.172233e-01	1.041364e+00	3.076035e+00	9.725816e-01	5.738934e-02	
11  2.47383	2.257032e+00	1.176422e-01	1.041417e+00	3.077536e+00	9.725162e-01	5.769650e-02	
2  3.0998	2.258057e+00	1.171490e-01	1.041637e+00	3.078859e+00	9.728481e-01	5.899708e-02	
2  3.21451	2.229930e+00	1.182788e-01	1.041310e+00	3.083311e+00	9.686959e-01	6.010759e-02	
14  2.52471	2.255988e+00	1.184064e-01	1.041371e+00	3.076917e+00	9.667105e-01	5.512351e-02	
2  1.70564	2.251881e+00	1.190231e-01	1.041205e+00	3.081949e+00	9.646326e-01	5.714606e-02	
5  2.35069	2.259502e+00	1.191056e-01	1.041056e+00	3.089391e+00	9.660656e-01	6.133179e-02	
3  3.69562	2.274045e+00	1.185544e-01	1.040991e+00	3.082916e+00	9.681623e-01	5.882477e-02	
1  3.16878	2.255343e+00	1.202878e-01	1.040580e+00	3.075876e+00	9.638807e-01	5.342227e-02	
7  1.34711	2.232736e+00	1.211433e-01	1.040619e+00	3.074318e+00	9.617229e-01	5.196741e-02	
2  2.66132	2.239556e+00	1.207021e-01	1.040510e+00	3.080755e+00	9.611356e-01	5.504801e-02	
7  1.54924	2.252820e+00	1.194228e-01	1.041223e+00	3.078653e+00	9.676311e-01	5.562802e-02	
5  1.61284	2.237530e+00	1.206556e-01	1.041366e+00	3.084640e+00	9.648626e-01	5.724155e-02	
5  1.90412	2.249081e+00	1.195217e-01	1.040842e+00	3.075241e+00	9.625028e-01	5.329165e-02	
1  1.86616	2.245974e+00	1.205416e-01	1.041018e+00	3.076829e+00	9.613745e-01	5.260980e-02	
2  2.54736	2.235780e+00	1.195855e-01	1.040763e+00	3.072944e+00	9.612137e-01	5.230754e-02	
3  1.30925	2.232007e+00	1.211210e-01	1.041048e+00	3.066485e+00	9.616382e-01	4.800058e-02	
2  1.98889	2.230535e+00	1.214237e-01	1.041410e+00	3.076405e+00	9.635627e-01	5.229411e-02	
1  1.67635	2.225610e+00	1.210148e-01	1.040649e+00	3.073111e+00	9.618732e-01	5.130964e-02	
1  1.60811	2.237283e+00	1.203066e-01	1.041525e+00	3.077384e+00	9.668479e-01	5.444472e-02	
10  1.28633	2.246084e+00	1.208070e-01	1.041300e+00	3.079129e+00	9.643870e-01	5.430770e-02	
1  2.46189	2.234309e+00	1.204068e-01	1.040611e+00	3.085894e+00	9.651969e-01	5.890185e-02	
4  0.977136	2.239070e+00	1.202347e-01	1.040996e+00	3.081684e+00	9.622223e-01	5.594918e-02	
7  0.578329	2.236525e+00	1.203351e-01	1.040969e+00	3.082387e+00	9.627608e-01	5.704401e-02	
3  0.944205	2.229356e+00	1.209138e-01	1.040705e+00	3.078382e+00	9.619395e-01	5.428669e-02	
4  1.74327	2.259568e+00	1.202091e-01	1.041174e+00	3.083776e+00	9.645946e-01	5.756159e-02	
1  0.841531	2.250238e+00	1.200996e-01	1.041180e+00	3.077963e+00	9.632723e-01	5.419815e-02	
3  2.34525	2.240444e+00	1.207420e-01	1.040481e+00	3.081027e+00	9.610044e-01	5.569727e-02	
3  1.40743	2.233231e+00	1.208129e-01	1.040607e+00	3.071813e+00	9.618392e-01	5.109253e-02	
8  1.34999	2.247634e+00	1.200947e-01	1.040888e+00	3.075426e+00	9.642071e-01	5.308927e-02	
4  1.27447	2.245142e+00	1.205724e-01	1.041396e+00	3.073193e+00	9.628982e-01	5.131385e-02	
