8  8.56065	2.236958e+00	1.193286e-01	1.041894e+00	3.057648e+00	9.641464e-01	4.611741e-02	
9  6.71086	2.239820e+00	1.199738e-01	1.041920e+00	3.064238e+00	9.633900e-01	4.858567e-02	
1  5.15137	2.248540e+00	1.203335e-01	1.041812e+00	3.061576e+00	9.656812e-01	4.702238e-02	
2  6.31391	2.262010e+00	1.196045e-01	1.042101e+00	3.069124e+00	9.665130e-01	5.119307e-02	
4  1.94466	2.267803e+00	1.180673e-01	1.041412e+00	3.075994e+00	9.680899e-01	5.628852e-02	
2  1.01596	2.249876e+00	1.196307e-01	1.040966e+00	3.073267e+00	9.643099e-01	5.371157e-02	
1  3.30755	2.258153e+00	1.192321e-01	1.040625e+00	3.074482e+00	9.660177e-01	5.528994e-02	
1  1.90282	2.243186e+00	1.198398e-01	1.041247e+00	3.078342e+00	9.649794e-01	5.658152e-02	
4  2.27687	2.237190e+00	1.207908e-01	1.040611e+00	3.080419e+00	9.647218e-01	5.673801e-02	
4  2.23585	2.220454e+00	1.223172e-01	1.040691e+00	3.084899e+00	9.607683e-01	5.659458e-02	
1  2.75467	2.223483e+00	1.203683e-01	1.041176e+00	3.076263e+00	9.676215e-01	5.582856e-02	
1  4.02053	2.241128e+00	1.209704e-01	1.040805e+00	3.089505e+00	9.643876e-01	6.134670e-02	
2  2.34199	2.248557e+00	1.196413e-01	1.041081e+00	3.085713e+00	9.672269e-01	6.071321e-02	
1  2.19458	2.233887e+00	1.192265e-01	1.041192e+00	3.077379e+00	9.662549e-01	5.699125e-02	
3  2.24653	2.253254e+00	1.190660e-01	1.041427e+00	3.078772e+00	9.631528e-01	5.595581e-02	
2  2.29076	2.244288e+00	1.197637e-01	1.041545e+00	3.078693e+00	9.622093e-01	5.491322e-02	
1  2.19916	2.234638e+00	1.191479e-01	1.041413e+00	3.077469e+00	9.711115e-01	5.706342e-02	
2  1.88971	2.227745e+00	1.194457e-01	1.041159e+00	3.068130e+00	9.689614e-01	5.244166e-02	
7  2.71951	2.243310e+00	1.181589e-01	1.040901e+00	3.069987e+00	9.723204e-01	5.490330e-02	
15  2.19757	2.261988e+00	1.177315e-01	1.041104e+00	3.067629e+00	9.704363e-01	5.346687e-02	
1  0.84244	2.256215e+00	1.190148e-01	1.041098e+00	3.070365e+00	9.677169e-01	5.263481e-02	
2  2.87398	2.265074e+00	1.192374e-01	1.041455e+00	3.071463e+00	9.680116e-01	5.198817e-02	
12  0.966747	2.244483e+00	1.190068e-01	1.040815e+00	3.075666e+00	9.655930e-01	5.527860e-02	
3  0.988588	2.231133e+00	1.193661e-01	1.041181e+00	3.078679e+00	9.665881e-01	5.629619e-02	
2  3.61943	2.240708e+00	1.194664e-01	1.040580e+00	3.087844e+00	9.620162e-01	6.024878e-02	
2  2.51306	2.237531e+00	1.190084e-01	1.040766e+00	3.085573e+00	9.646137e-01	6.034652e-02	
4  2.81916	2.217277e+00	1.207849e-01	1.040939e+00	3.085228e+00	9.606279e-01	5.812294e-02	
8  2.58279	2.217174e+00	1.202722e-01	1.041285e+00	3.074558e+00	9.627498e-01	5.298526e-02	
1  1.84073	2.223944e+00	1.203348e-01	1.040852e+00	3.082897e+00	9.640346e-01	5.700758e-02	
2  3.48199	2.222519e+00	1.196785e-01	1.040916e+00	3.078579e+00	9.680247e-01	5.584643e-02	
5  1.25675	2.228644e+00	1.204222e-01	1.040908e+00	3.081474e+00	9.650770e-01	5.639262e-02	
1  1.36718	2.242078e+00	1.202707e-01	1.040905e+00	3.077199e+00	9.665846e-01	5.454957e-02	
1  1.08285	2.238818e+00	1.209668e-01	1.041338e+00	3.073899e+00	9.652354e-01	5.239708e-02	
4  0.833466	2.250361e+00	1.205946e-01	1.041133e+00	3.077253e+00	9.629136e-01	5.406794e-02	
4  0.601691	2.244688e+00	1.204052e-01	1.041198e+00	3.075440e+00	9.621291e-01	5.294574e-02	
1  0.562719	2.243347e+00	1.196077e-01	1.040890e+00	3.077029e+00	9.645212e-01	5.488821e-02	
4  0.448802	2.240474e+00	1.200120e-01	1.040834e+00	3.077829e+00	9.641361e-01	5.511630e-02	
4  1.0869	2.234924e+00	1.202404e-01	1.040758e+00	3.079791e+00	9.629303e-01	5.633413e-02	
5  2.93422	2.239350e+00	1.216884e-01	1.040740e+00	3.082720e+00	9.595627e-01	5.622570e-02	
2  3.7929	2.243357e+00	1.208742e-01	1.040376e+00	3.073424e+00	9.635017e-01	5.302848e-02	
1  3.20256	2.233942e+00	1.209859e-01	1.040648e+00	3.063195e+00	9.631055e-01	4.649089e-02	
2  3.09112	2.237894e+00	1.214680e-01	1.040844e+00	3.062310e+00	9.609184e-01	4.536177e-02	
3  2.36662	2.244417e+00	1.208732e-01	1.040801e+00	3.063780e+00	9.631606e-01	4.756611e-02	
8  2.66543	2.229567e+00	1.212053e-01	1.040663e+00	3.066348e+00	9.649746e-01	4.942286e-02	
1  3.07742	2.250107e+00	1.206296e-01	1.040884e+00	3.077019e+00	9.676724e-01	5.512709e-02	
1  1.56734	2.233390e+00	1.215395e-01	1.040840e+00	3.087467e+00	9.617210e-01	5.845388e-02	
3  1.04692	2.242723e+00	1.200317e-01	1.040820e+00	3.080299e+00	9.663648e-01	5.673276e-02	
4  1.03479	2.227999e+00	1.209425e-01	1.040672e+00	3.076333e+00	9.619207e-01	5.374605e-02	
1  0.663944	2.247957e+00	1.196346e-01	1.041169e+00	3.080458e+00	9.653701e-01	5.726398e-02	
9  0.518094	2.238685e+00	1.190638e-01	1.041044e+00	3.070842e+00	9.674373e-01	5.334131e-02	
1  0.710402	2.238151e+00	1.194336e-01	1.040963e+00	3.071959e+00	9.680628e-01	5.385125e-02	
1  1.38267	2.257895e+00	1.188859e-01	1.041045e+00	3.073578e+00	9.694185e-01	5.478323e-02	
5  3.87942	2.250939e+00	1.185261e-01	1.040812e+00	3.088114e+00	9.711135e-01	6.291921e-02	
6  3.23112	2.240615e+00	1.182426e-01	1.040988e+00	3.081195e+00	9.726608e-01	6.031800e-02	
2  3.03517	2.242367e+00	1.189138e-01	1.040687e+00	3.079366e+00	9.702610e-01	5.796240e-02	
2  4.14475	2.235728e+00	1.172174e-01	1.040953e+00	3.066684e+00	9.710795e-01	5.403540e-02	
2  4.11638	2.247945e+00	1.176223e-01	1.041212e+00	3.062279e+00	9.674150e-01	5.079570e-02	
8  4.26707	2.261213e+00	1.176831e-01	1.040976e+00	3.058022e+00	9.677848e-01	4.836944e-02	
1  2.92737	2.272916e+00	1.176904e-01	1.041186e+00	3.066478e+00	9.686336e-01	5.195534e-02	
8  0.945743	2.244860e+00	1.209156e-01	1.040941e+00	3.072424e+00	9.619353e-01	5.139287e-02	
6  2.23263	2.244321e+00	1.209710e-01	1.041016e+00	3.063764e+00	9.638156e-01	4.752868e-02	
3  1.01358	2.246777e+00	1.203608e-01	1.041098e+00	3.072445e+00	9.656690e-01	5.285473e-02	
7  2.22231	2.233695e+00	1.207095e-01	1.041079e+00	3.068917e+00	9.679506e-01	5.135993e-02	
7  0.548627	2.242722e+00	1.201371e-01	1.041231e+00	3.071150e+00	9.659893e-01	5.226915e-02	
