5  6.47824	2.254827e+00	1.209100e-01	1.040779e+00	3.093016e+00	9.597546e-01	5.953818e-02	
2  3.64641	2.244400e+00	1.207778e-01	1.041531e+00	3.086699e+00	9.616401e-01	5.690320e-02	
5  2.6386	2.249178e+00	1.203815e-01	1.041355e+00	3.074954e+00	9.633659e-01	5.171692e-02	
4  1.80892	2.239169e+00	1.201662e-01	1.040809e+00	3.078458e+00	9.637505e-01	5.439610e-02	
4  3.27772	2.241970e+00	1.202013e-01	1.040822e+00	3.089202e+00	9.636720e-01	5.948522e-02	
2  2.32951	2.232124e+00	1.206925e-01	1.041523e+00	3.083297e+00	9.649098e-01	5.646700e-02	
4  2.15656	2.241732e+00	1.201597e-01	1.041536e+00	3.081550e+00	9.643667e-01	5.567228e-02	
6  1.90305	2.237443e+00	1.190126e-01	1.041253e+00	3.070948e+00	9.639536e-01	5.214152e-02	
3  2.26436	2.254057e+00	1.185503e-01	1.041215e+00	3.070420e+00	9.642995e-01	5.192715e-02	
1  2.13978	2.265008e+00	1.173892e-01	1.041357e+00	3.070591e+00	9.702750e-01	5.414811e-02	
6  2.14306	2.263278e+00	1.179790e-01	1.041290e+00	3.079338e+00	9.717721e-01	5.860337e-02	
1  1.96087	2.268206e+00	1.184045e-01	1.041442e+00	3.078032e+00	9.689121e-01	5.661619e-02	
2  2.38249	2.265166e+00	1.183508e-01	1.041461e+00	3.080659e+00	9.691543e-01	5.765434e-02	
3  2.40505	2.243437e+00	1.181238e-01	1.041279e+00	3.081221e+00	9.692416e-01	5.850795e-02	
9  3.38009	2.243109e+00	1.174225e-01	1.041342e+00	3.072012e+00	9.677211e-01	5.501903e-02	
13  2.52371	2.269550e+00	1.173970e-01	1.041319e+00	3.078239e+00	9.689879e-01	5.786292e-02	
2  3.88082	2.263269e+00	1.162681e-01	1.041139e+00	3.071479e+00	9.729353e-01	5.631483e-02	
5  3.14172	2.264968e+00	1.173929e-01	1.041679e+00	3.073055e+00	9.721266e-01	5.529081e-02	
1  3.13876	2.254690e+00	1.181668e-01	1.041778e+00	3.071733e+00	9.727283e-01	5.456050e-02	
14  3.70584	2.248825e+00	1.178872e-01	1.041606e+00	3.069187e+00	9.734653e-01	5.331258e-02	
11  4.75411	2.259482e+00	1.159743e-01	1.041392e+00	3.063330e+00	9.739236e-01	5.262653e-02	
1  3.62434	2.256512e+00	1.185517e-01	1.041663e+00	3.060871e+00	9.674226e-01	4.761218e-02	
5  4.50073	2.266407e+00	1.175758e-01	1.041792e+00	3.070053e+00	9.674756e-01	5.268991e-02	
