1  5.79047	2.211279e+00	1.225629e-01	1.041194e+00	3.068824e+00	9.624501e-01	4.967455e-02	
1  6.61177	2.204614e+00	1.218837e-01	1.041369e+00	3.059303e+00	9.638155e-01	4.459740e-02	
9  2.99789	2.221819e+00	1.203616e-01	1.041367e+00	3.063109e+00	9.675706e-01	4.838712e-02	
11  2.68158	2.240094e+00	1.195341e-01	1.041643e+00	3.076428e+00	9.706227e-01	5.592196e-02	
15  1.2285	2.240751e+00	1.201786e-01	1.041481e+00	3.080756e+00	9.669714e-01	5.653556e-02	
3  1.68229	2.244969e+00	1.198119e-01	1.041549e+00	3.076242e+00	9.687075e-01	5.530980e-02	
8  1.39836	2.247161e+00	1.199619e-01	1.041433e+00	3.081018e+00	9.672473e-01	5.746588e-02	
2  1.7919	2.235677e+00	1.207113e-01	1.040982e+00	3.072984e+00	9.653124e-01	5.340659e-02	
4  2.02689	2.242859e+00	1.204605e-01	1.041554e+00	3.074161e+00	9.646928e-01	5.334710e-02	
11  3.71613	2.242158e+00	1.180094e-01	1.041341e+00	3.067330e+00	9.664644e-01	5.274023e-02	
25  3.70034	2.247844e+00	1.176128e-01	1.041704e+00	3.075109e+00	9.708907e-01	5.742437e-02	
14  3.69652	2.246726e+00	1.195548e-01	1.041954e+00	3.079511e+00	9.667492e-01	5.644196e-02	
5  2.71312	2.229159e+00	1.208238e-01	1.041654e+00	3.075867e+00	9.623757e-01	5.274158e-02	
3  3.30912	2.211878e+00	1.207414e-01	1.041426e+00	3.072724e+00	9.642530e-01	5.238095e-02	
4  6.70791	2.227738e+00	1.221512e-01	1.041117e+00	3.059668e+00	9.608213e-01	4.511853e-02	
4  6.41263	2.220339e+00	1.230429e-01	1.040874e+00	3.066986e+00	9.590039e-01	4.793888e-02	
3  4.9209	2.244296e+00	1.213255e-01	1.040761e+00	3.058176e+00	9.628211e-01	4.454444e-02	
2  6.71835	2.235984e+00	1.207853e-01	1.040783e+00	3.059911e+00	9.620379e-01	4.382358e-02	
8  4.17695	2.245023e+00	1.204570e-01	1.041630e+00	3.077091e+00	9.602867e-01	5.227146e-02	
7  2.77665	2.247061e+00	1.197806e-01	1.041677e+00	3.069541e+00	9.645318e-01	5.138168e-02	
